created_at,possibly_sensitive,author_id,text,clean_text,sentiment_vader_raw,sentiment_vader_label,edit_history_tweet_ids,id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,entities.mentions,name,user_location,user_location_USA_state,username,verified,word_count,hashtags,Conspiracy_gpt4o_mini,Sensationalism_gpt4o_mini,Hate_Speech_gpt4o_mini,Speculation_gpt4o_mini,Satire_gpt4o_mini,Conspiracy_gpt4o,Sensationalism_gpt4o,Hate_Speech_gpt4o,Speculation_gpt4o,Satire_gpt4o,Conspiracy_gemini_2.0_flash,Sensationalism_gemini_2.0_flash,Hate_Speech_gemini_2.0_flash,Speculation_gemini_2.0_flash,Satire_gemini_2.0_flash,Conspiracy_gemini_2.5_pro,Sensationalism_gemini_2.5_pro,Hate_Speech_gemini_2.5_pro,Speculation_gemini_2.5_pro,Satire_gemini_2.5_pro,Conspiracy_llama3.1_8B,Sensationalism_llama3.1_8B,Hate_Speech_llama3.1_8B,Speculation_llama3.1_8B,Satire_llama3.1_8B,Conspiracy_llama3.3,Sensationalism_llama3.3,Hate_Speech_llama3.3,Speculation_llama3.3,Satire_llama3.3,lang
2025-01-17 07:06:21+00:00,False,1957770224,"@JDunlap1974 You idiot

That video was posted on TikTok in February 2024 for the primary election. It's not for the general election.

You're pushing outrageous lies. https://t.co/GtpYBLtYDj"," you idiot

that video was posted on tiktok in february 2024 for the primary election its not for the general election

youre pushing outrageous lies ",-0.8442,negative,['1880149642954043662'],1880149642954043662,0,0,0,0,0,6,"[{'start': 0, 'end': 12, 'username': 'JDunlap1974', 'id': '1430605174674964480'}]","Montana, Joe",SF CAL,Alabama,HamRadioJoe,False,27,[],0,1,1,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,en
2024-11-27 12:57:32+00:00,False,1735092003313274880,"Yes I feel that a large amount of “God Rest Their Souls “ the victims of Covid voted for Trump in the Nov 5th,2024 election! https://t.co/wg2XHFTKQx",yes i feel that a large amount of god rest their souls  the victims of covid voted for trump in the nov 5th2024 election ,0.3612,positive,['1861756243809050988'],1861756243809050988,0,0,0,0,0,2,,B Harris,,,Harris15904Beth,False,26,[],0,1,0,1,0,1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,en
2024-12-19 18:45:42+00:00,False,36726529,Prosecutor Fani Willis is removed from the Georgia election case against Trump and others https://t.co/OcQGGaNvup,prosecutor fani willis is removed from the georgia election case against trump and others ,0.0,neutral,['1869816393140514899'],1869816393140514899,0,1,0,0,0,45,,The Sun,"San Bernardino, CA",California,sbsun,False,15,[],0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-02-28 05:41:55+00:00,False,1768540440918433792,"@Puneetvizh @umashankarsingh Uncle stock market ka S bhi na pata tumko 

Nifty life time high se 15% down

4 june 2024 ke election ke result se abhi bhi upper","  uncle stock market ka s bhi na pata tumko 

nifty life time high se 15 down

4 june 2024 ke election ke result se abhi bhi upper",0.4019,positive,['1895348685606932546'],1895348685606932546,0,0,0,0,0,35,"[{'start': 0, 'end': 11, 'username': 'Puneetvizh', 'id': '2999494464'}, {'start': 12, 'end': 28, 'username': 'umashankarsingh', 'id': '73863773'}]",Freaking Rollins,"Moscow, Russia",,EquityChacha,False,29,[],0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2025-02-22 00:58:56+00:00,False,522577303,@BasedMikeLee @DefiyantlyFree I wonder why? It was one of the states that moved blue the most in the 2024 election. Very concerning.,  i wonder why it was one of the states that moved blue the most in the 2024 election very concerning,0.0,neutral,['1893103143895834973'],1893103143895834973,0,0,1,0,0,4,"[{'start': 0, 'end': 13, 'username': 'BasedMikeLee', 'id': '1551266822460162051'}, {'start': 14, 'end': 29, 'username': 'DefiyantlyFree', 'id': '1560341081576939524'}]",B Husker,The Walls,,blittle47,False,22,[],0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2025-02-19 01:14:28+00:00,False,336828167,"@JBiemansj34267 @BenFordhamLive 👍COSTS reduced,butLNP obstructed transition&amp;failing PowerStns hv influenced retail
NOTE:Abbott axing successfulCARBONvariablePRICE(NOT TAX)to ETS/NO EnergyBill,henceEnergyReg’sREPORTof HIKEDprices b4 2022 election. By now we shld be inMuch better position https://t.co/XTEoIJ5y19 https://t.co/ImjNXhvdzJ","  costs reducedbutlnp obstructed transitionampfailing powerstns hv influenced retail
noteabbott axing successfulcarbonvariablepricenot taxto etsno energybillhenceenergyregsreportof hikedprices b4 2022 election by now we shld be inmuch better position  ",0.4404,positive,['1892019889981759946'],1892019889981759946,0,0,0,0,0,10,"[{'start': 0, 'end': 15, 'username': 'JBiemansj34267', 'id': '1758625099224346624'}, {'start': 16, 'end': 31, 'username': 'BenFordhamLive', 'id': '364696531'}]",💧☘️Rhona - Bluesky: rhonae,Far North Queensland,,bensab3,False,30,[],0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2025-03-10 12:38:25+00:00,False,1883567207369912320,"@LauraLoomer @marcorubio Elon Reeves Musk has been found involved in premeditated high-tech sophisticated organized criminal racketeering and hybrid terrorist activities against US government and it's citizens. 

2024 election was influenced by criminal racketeering and hybrid terrorist activities","  elon reeves musk has been found involved in premeditated hightech sophisticated organized criminal racketeering and hybrid terrorist activities against us government and its citizens 

2024 election was influenced by criminal racketeering and hybrid terrorist activities",-0.9274,negative,['1899077379869258206'],1899077379869258206,0,0,0,0,0,2,"[{'start': 0, 'end': 12, 'username': 'LauraLoomer', 'id': '537709549'}, {'start': 13, 'end': 24, 'username': 'marcorubio', 'id': '15745368'}]",CaliforniaCat.3,Los Angeles ,,3Californi40764,False,37,[],1,1,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,en
2024-11-14 05:38:18+00:00,False,756361644020797440,"As the election date of 20th November 2024 approaches for Maharashtra, the cVIGIL app ensures free and fair elections across India.

@IndiaPostOffice @PIB_India @PIBMumbai @DDNewslive @airnewsalerts @JM_Scindia @PemmasaniOnX https://t.co/bfignwfSDR","as the election date of 20th november 2024 approaches for maharashtra the cvigil app ensures free and fair elections across india

 _india    _scindia  ",0.6808,positive,['1856934661177709030'],1856934661177709030,0,1,0,0,0,15,"[{'start': 133, 'end': 149, 'username': 'IndiaPostOffice', 'id': '2579558348'}, {'start': 150, 'end': 160, 'username': 'PIB_India', 'id': '231033118'}, {'start': 161, 'end': 171, 'username': 'PIBMumbai', 'id': '309553876'}, {'start': 172, 'end': 183, 'username': 'DDNewslive', 'id': '1100927498'}, {'start': 184, 'end': 198, 'username': 'airnewsalerts', 'id': '1056850669'}, {'start': 199, 'end': 210, 'username': 'JM_Scindia', 'id': '2892809359'}, {'start': 211, 'end': 224, 'username': 'PemmasaniOnX', 'id': '1753418352125685761'}]",Maharashtra Postal Circle,"Maharashtra, India",,cpmgmaharashtra,True,29,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2024-10-24 12:54:09+00:00,False,1711507085165219841,"@MaizenBrew THE 2024 ELECTION IS over!! 

TRUMP WINS!!

HEAD LETTUCE WORD SALAD @KamalaHarris  @Tim_Walz  IS DONE destroyed finito GONE........

#2Big2Rig!!
#Trump2024!!
@realDonaldTrump 
@JDVance 
@MELANIATRUMP https://t.co/Z6ml4rJgyo"," the 2024 election is over 

trump wins

head lettuce word salad   _walz  is done destroyed finito gone

2big2rig
trump2024
 
 
 ",0.128,positive,['1849434203961573704'],1849434203961573704,0,0,0,0,0,1,"[{'start': 0, 'end': 11, 'username': 'MaizenBrew', 'id': '29374457'}, {'start': 80, 'end': 93, 'username': 'KamalaHarris', 'id': '30354991'}, {'start': 95, 'end': 104, 'username': 'Tim_Walz', 'id': '85726335'}, {'start': 170, 'end': 186, 'username': 'realDonaldTrump', 'id': '25073877'}, {'start': 188, 'end': 196, 'username': 'JDVance', 'id': '1542228578'}, {'start': 198, 'end': 211, 'username': 'MELANIATRUMP', 'id': '108471631'}]",EXPOSING: UMs CHEATING PEDOPHILE PATHOLOGICAL LIES,Worldwide,,Chaplaindo70398,False,25,"['#2big2rig', '#trump2024']",1,1,0,1,0,0,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,en
2025-02-28 12:07:51+00:00,False,1046168624040300545,"@LizaRosen0000 And yet, in the USA: Election 2024: 67% of Jews voted for the anti-Israel party. I will never understand this. Shocking Gallup Poll shows 60% of Dems are anti-Israel.
WAKE TF UP ALREADY!
https://t.co/WkjIGH9miJ"," and yet in the usa election 2024 67 of jews voted for the antiisrael party i will never understand this shocking gallup poll shows 60 of dems are antiisrael
wake tf up already
",-0.1091,negative,['1895445810235756693'],1895445810235756693,0,0,0,0,0,0,"[{'start': 0, 'end': 14, 'username': 'LizaRosen0000', 'id': '1129279740068737024'}]",Jersay Peet,,,JersayPeet,False,35,[],0,1,1,1,0,0,1,0,1,0,0.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,en
2024-11-02 01:00:20+00:00,False,1747355642954706945,@4Mischief Out of shape cop wearing a mask????? It is 2024 right? This is the guy that shows up at your house in 2020 because you have a couple to many family members in your house on Thanksgiving.  Called in by the Karen who is prolly the DNC election worker who called in this, out of shape cop wearing a mask it is 2024 right this is the guy that shows up at your house in 2020 because you have a couple to many family members in your house on thanksgiving  called in by the karen who is prolly the dnc election worker who called in this,0.0,neutral,['1852516055186387226'],1852516055186387226,0,0,0,0,0,0,"[{'start': 0, 'end': 10, 'username': '4Mischief', 'id': '450235955'}]",Bezmenov,"Lowell, MA",Massachusetts,URIB1984,False,54,[],0,1,0,1,0,0,1,0,0,0,1.0,0.0,1.0,1.0,0.0,1,0,0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,en
2025-03-24T02:04:41.000Z,False,1598414276028407823,"Why are  @JasmineForUS @aoc @SenSanders @SenWarren and remaining @TheDemocrats

SCARED TO STAND UP TO @realDonaldTrump
and call out the VOTE MANIPULATION used by @GOP to 'win' the 2024 election?

Demand a FORENSIC AUDIT and REVERSE HITLER #47

https://t.co/bgD8U7ivLq https://t.co/lMTD4olwJg https://t.co/Jf3fjKFBhu","why are      and remaining 

scared to stand up to 
and call out the vote manipulation used by  to win the 2024 election

demand a forensic audit and reverse hitler 47

  ",-0.2023,negative,['1903991327596912730'],1903991327596912730,0,0,0,0,0,1,"[{'start': 9, 'end': 22, 'username': 'JasmineForUS', 'id': '918913624395079680'}, {'start': 23, 'end': 27, 'username': 'AOC', 'id': '138203134'}, {'start': 28, 'end': 39, 'username': 'SenSanders', 'id': '29442313'}, {'start': 40, 'end': 50, 'username': 'SenWarren', 'id': '970207298'}, {'start': 65, 'end': 78, 'username': 'TheDemocrats', 'id': '14377605'}, {'start': 102, 'end': 118, 'username': 'realDonaldTrump', 'id': '25073877'}, {'start': 162, 'end': 166, 'username': 'GOP', 'id': '11134252'}]",Jai,,,the2ndQT,False,40,['#47'],1,1,0,1,0,1,1,0,1,0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,en
2024-11-10 05:44:04+00:00,False,1820205848393887744,"@JakeGagain BigTrump Coin: Where Donald Trump meets Kodak Black in one epic meme coin! Ready for 2024's Election Day bull market? 
@bigtrumpsol $BIGT https://t.co/LsyxPZng6y"," bigtrump coin where donald trump meets kodak black in one epic meme coin ready for 2024s election day bull market 
 bigt ",0.3612,positive,['1855486564048007464'],1855486564048007464,0,0,0,0,0,1,"[{'start': 0, 'end': 11, 'username': 'JakeGagain', 'id': '1355014327988707329'}]",THE_CHRISTIANO,,,Christiano48745,False,24,[],0,1,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0,1,0,1,0,0.0,1.0,0.0,1.0,1.0,,,,,,en
2025-03-12T17:30:07.000Z,False,22800547,"@GovTimWalz Donald Drumpf did NOT win the 2024 election and now we have definitive proof thanks to https://t.co/nB9OaDhrPx. Once their multi-state investigation is complete, the findings will be made public. https://t.co/SB4xTe22q8", donald drumpf did not win the 2024 election and now we have definitive proof thanks to  once their multistate investigation is complete the findings will be made public ,-0.0444,neutral,['1899875565483467070'],1899875565483467070,0,0,0,0,0,1,"[{'start': 0, 'end': 11, 'username': 'GovTimWalz', 'id': '1064603540956565504'}]",Cheshire Squire,,,Enkidu40,False,31,[],1,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,en
2024-12-12 04:22:05+00:00,False,1280765325886107648,"@DanfossDrives’ Hannes Leichtfried has been elected to serve on the National Electrical Manufacturers Association’s (#NEMA) Board of Governors.

NEMA announced the election of three new board members and three new officers on November 13, following its 2024 Annual Meeting.… https://t.co/ntgNnBXQ3M https://t.co/XrT0A3Wgrf"," hannes leichtfried has been elected to serve on the national electrical manufacturers associations nema board of governors

nema announced the election of three new board members and three new officers on november 13 following its 2024 annual meeting  ",0.0,neutral,['1867062341487169946'],1867062341487169946,0,0,0,0,0,3,"[{'start': 0, 'end': 14, 'username': 'DanfossDrives', 'id': '134907784'}]",JARN,"Tokyo-to, Japan",,JARNmagazine,False,41,['#nema'],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-03-01 23:50:20+00:00,False,3436752761,"@SenMarkKelly Putin/Musk used it 2024 election now bills are due
""The election campaign is over,"" Patrushev noted. ""To achieve success in the election, Donald Trump relied on certain forces to which he has corresponding obligations. As a responsible person, he will be obliged to fulfill them."""," putinmusk used it 2024 election now bills are due
the election campaign is over patrushev noted to achieve success in the election donald trump relied on certain forces to which he has corresponding obligations as a responsible person he will be obliged to fulfill them",0.875,positive,['1895984984693113205'],1895984984693113205,0,0,0,0,0,2,"[{'start': 0, 'end': 13, 'username': 'SenMarkKelly', 'id': '1324926274888888320'}]",Mary Miller🇺🇸🦅💙💙,,,eaglzfan1967,False,46,[],1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,en
2025-01-07 01:00:09+00:00,False,24959025,"Former Vice President Mike Pence said Monday it was ""admirable"" current Vice President Kamala Harris presided over the certification of the results of the November presidential election, which she lost.
https://t.co/3DPZFJl7xl","former vice president mike pence said monday it was admirable current vice president kamala harris presided over the certification of the results of the november presidential election which she lost
",0.3182,positive,['1876433608191193158'],1876433608191193158,0,0,0,0,0,11,,BakersfieldNow,"Bakersfield, California",California,bakersfieldnow,False,31,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2024-12-02 00:54:29+00:00,False,1830252022458732545,Pop Culture Pulse: NDC's Final Push in Ashanti Region for 2024 Election https://t.co/URTdSVyZ9t,pop culture pulse ndcs final push in ashanti region for 2024 election ,0.0,neutral,['1863386221059191173'],1863386221059191173,0,0,0,0,0,1,,GHObiri Entertainment,Accra,,GhobiriEnt,False,13,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-06-18T12:51:22.000Z,False,1590952734437490688,"@SidneyPowell1 I believe foreign interference in the U.S. elections has not been limited to 2020 and likely extended to 2024. I suspect China played a significant role in influencing the 2024 election outcomes. Some down-ballot race results, such as those for Ruben Gallego, seem questionable to", i believe foreign interference in the us elections has not been limited to 2020 and likely extended to 2024 i suspect china played a significant role in influencing the 2024 election outcomes some downballot race results such as those for ruben gallego seem questionable to,0.1195,positive,['1935319424925601831'],1935319424925601831,0,1,1,0,0,7,"[{'start': 0, 'end': 14, 'username': 'SidneyPowell1', 'id': '586707638'}]",James W,,,Tankerboom10,False,46,[],1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,en
2025-01-18 13:39:28+00:00,False,1620769253023440896,"Election 2024: Akufo-Addo's actions and some policies caused Bawumia's defeat - Dr Ayew Afriyie

https://t.co/dH1itZrzJF https://t.co/zBLqKu4cBe","election 2024 akufoaddos actions and some policies caused bawumias defeat  dr ayew afriyie

 ",-0.4588,negative,['1880610962115580349'],1880610962115580349,0,0,0,0,0,6,,The Announcer GH,Ghana,,theannouncer_gh,False,16,[],0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2024-11-16 05:02:59+00:00,False,52788659,"🗳️ Maharashtra Assembly Election 2024

🚨 Breaking Records! 🚺✨

In the Maharashtra Assembly Election 2024, a record 363 WOMEN CANDIDATES are contesting! 💪🎉

📊 Women Candidates
2024: 363 🚺✨
2019: 239
2014: 277
2009: 211
2004: 157
1999: 086
1995: 247
1990: 147
1985: 83
1980:… https://t.co/4oSFg3DPef https://t.co/lDfj8ywugB"," maharashtra assembly election 2024

 breaking records 

in the maharashtra assembly election 2024 a record 363 women candidates are contesting 

 women candidates
2024 363 
2019 239
2014 277
2009 211
2004 157
1999 086
1995 247
1990 147
1985 83
1980  ",0.0,neutral,['1857650549358997631'],1857650549358997631,5,2,11,0,1,1727,,karan darda,Aurangabad (Maharashtra),,karandarda,False,48,[],0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,en
2024-11-24 18:45:55+00:00,False,569767960,"Congratulatory Visit to Our Beloved MLA and Leader @Dev_Fadnavis ji on his massive winning in Maharashtra Assembly Election, 2024 https://t.co/NWO3wpl7lv",congratulatory visit to our beloved mla and leader _fadnavis ji on his massive winning in maharashtra assembly election 2024 ,0.7717,positive,['1860756753044185294'],1860756753044185294,0,0,0,0,0,15,"[{'start': 51, 'end': 64, 'username': 'Dev_Fadnavis', 'id': '137780376'}]",Adv. Vipin Lute,"Nagpur, India",,Adv_Vipin_Lute,False,20,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-05-12T06:20:48.000Z,False,1558306539542577152,"@AdityaRajKaul @narendramodi @rajnathsingh Ab bhi meeting meeting khel raha hey...All Godi media and bhakts are trying to rescue @narendramodi ji from total embarrassment. After 2024 election results, Modi was in ICU and now after Ceasefire with Pakistan, Modi is in Brain dead situation. By the revenge Kab milega???? https://t.co/dQAv837Apl",   ab bhi meeting meeting khel raha heyall godi media and bhakts are trying to rescue  ji from total embarrassment after 2024 election results modi was in icu and now after ceasefire with pakistan modi is in brain dead situation by the revenge kab milega ,-0.8221,negative,['1921812786851524740'],1921812786851524740,1,0,0,0,0,44,"[{'start': 0, 'end': 14, 'username': 'AdityaRajKaul', 'id': '44425241'}, {'start': 15, 'end': 28, 'username': 'narendramodi', 'id': '18839785'}, {'start': 29, 'end': 42, 'username': 'rajnathsingh', 'id': '1346439824'}, {'start': 129, 'end': 142, 'username': 'narendramodi', 'id': '18839785'}]",Rana Dev Rajbanshi,,,RanaDevRajbans1,False,49,[],0,1,0,1,0,0,1,1,1,0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,en
2025-02-12 01:43:01+00:00,False,1767764294031003648,"@Bubblebathgirl This Supreme Court?
Federal Grand Jury indict Trump 2022-2024
""After losing election,Trump conspired to spread falseclaims of election fraud, to obstruct election""
Trump Supreme Court Judges 
President has absoluteimmunity from CRIMINAL prosecution
https://t.co/Hud2Z5mlHG https://t.co/GXwDfbgaoE"," this supreme court
federal grand jury indict trump 20222024
after losing electiontrump conspired to spread falseclaims of election fraud to obstruct election
trump supreme court judges 
president has absoluteimmunity from criminal prosecution
 ",-0.4215,negative,['1889490360058904791'],1889490360058904791,0,0,0,0,0,0,"[{'start': 0, 'end': 15, 'username': 'Bubblebathgirl', 'id': '32804484'}]",(((Jess Naomi🎗️ Jewish))) 🏳️‍⚧️GenderQueer🏳️‍🌈,,,jess_naomi82851,False,37,[],1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2025-05-08T07:45:34.000Z,False,1322239543,"🗳 The Aftermath of #lgpolls2025 : The @sjbsrilanka (SJB), @PodujanaParty (SLPP) , @ITAKOrg (ITAK) and @SarvajanaBalaya (SB) increased their vote share at the national level, compared against the results of the 2024 General Election.
 
🔗See all the analysis, by the numbers, on https://t.co/BvhqZBeFop"," the aftermath of lgpolls2025  the  sjb  slpp   itak and  sb increased their vote share at the national level compared against the results of the 2024 general election
 
see all the analysis by the numbers on ",0.5106,positive,['1920384566520656189'],1920384566520656189,0,1,0,0,0,153,"[{'start': 38, 'end': 50, 'username': 'sjbsrilanka', 'id': '1226790840812605440'}, {'start': 58, 'end': 72, 'username': 'PodujanaParty', 'id': '1041270939353141248'}, {'start': 82, 'end': 90, 'username': 'ITAKOrg', 'id': '1362658814705627137'}, {'start': 102, 'end': 118, 'username': 'SarvajanaBalaya', 'id': '1715268152085635072'}]",ManthriLK,Colombo,,ManthriLK,False,43,['#lgpolls2025'],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-02-07 10:26:52+00:00,False,1795177416614199296,"@julia__gilmoree @JarrodRodrigue1 @McWe @morewingspls I was off by 1%, regardless it's still 92%. NBC page for 2024 election data

Cross reference with the CDC's obesity data https://t.co/4DaWm2Myk7","__gilmoree    i was off by 1 regardless its still 92 nbc page for 2024 election data

cross reference with the cdcs obesity data ",0.0,neutral,['1887810252478796179'],1887810252478796179,0,1,1,0,0,20,"[{'start': 0, 'end': 16, 'username': 'julia__gilmoree', 'id': '1869066378059137024'}, {'start': 17, 'end': 33, 'username': 'JarrodRodrigue1', 'id': '1268678314207711233'}, {'start': 34, 'end': 39, 'username': 'McWe', 'id': '52290278'}, {'start': 40, 'end': 53, 'username': 'morewingspls', 'id': '1214282184837623808'}]",Mimi 🇺🇸,,,Mimikyuse,False,27,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2024-11-02 20:00:01+00:00,False,182503471,"Russia was behind second fake video spreading false voter fraud claims, U.S. officials say https://t.co/r9zrfUiBUN https://t.co/pLyTAe2LqL",russia was behind second fake video spreading false voter fraud claims us officials say  ,-0.7845,negative,['1852802864663392429'],1852802864663392429,4,0,7,0,0,150,,The Last Word,📺 10PM ET on MSNBC,Mississippi,TheLastWord,True,16,[],1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-03-04 18:45:59+00:00,False,1401673830523883521,"@TheVikingDane Trudeau had 30 days to address it, and actually knew about it since   the election in November, 2024… Today’s performance was more a bad Zelensky impression than anything - but will be every bit as effective….", trudeau had 30 days to address it and actually knew about it since   the election in november 2024 todays performance was more a bad zelensky impression than anything  but will be every bit as effective,0.4957,positive,['1896995556968554680'],1896995556968554680,0,0,1,0,0,14,"[{'start': 0, 'end': 14, 'username': 'TheVikingDane', 'id': '1480091258395803655'}]",MaryAnne,,,Carroll18537862,False,37,[],0,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,en
2025-07-16T12:26:22.000Z,False,27160295,"Amnesty International said in its report Detentions without a trace: The crime of enforced disappearance in Venezuela, which analyses the situation of 15 individuals forcibly disappeared between the presidential election of 28 July 2024 and 15 June 2025.  https://t.co/3q645TbvaC",amnesty international said in its report detentions without a trace the crime of enforced disappearance in venezuela which analyses the situation of 15 individuals forcibly disappeared between the presidential election of 28 july 2024 and 15 june 2025  ,-0.6597,negative,['1945459994737930374'],1945459994737930374,1,0,1,0,0,64,,Christopher Sabatini,London and New York City,New York,ChrisSabatini,False,39,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-05-01T11:35:27.000Z,False,140761770,@snowleopardess @Anniepop2027 It was a Tory bill &amp; was held up in Parliament because of the 2024 election.,  it was a tory bill amp was held up in parliament because of the 2024 election,0.0,neutral,['1917905705043997110'],1917905705043997110,0,0,0,0,0,20,"[{'start': 0, 'end': 15, 'username': 'snowleopardess', 'id': '21891765'}, {'start': 16, 'end': 29, 'username': 'Anniepop2027', 'id': '2943643384'}]",Lady Irene Garth 🐟🔶#FBPE/#PR/#PA #Woke,England,,irenegarth1946,False,18,[],0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2024-11-15 01:01:26+00:00,False,17070689,Social media platform Bluesky has seen a boom in new accounts since Election Day. Here's what to know. https://t.co/AZmkrnujqh,social media platform bluesky has seen a boom in new accounts since election day heres what to know ,0.0,neutral,['1857227374695243877'],1857227374695243877,0,0,0,0,0,0,,Daily News Journal,"Murfreesboro, TN",Tennessee,dnj_com,False,19,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2024-12-09 03:09:08+00:00,False,1549160770126094338,"Every county in NM violated the election code in 2024. 
Every county.
And SOS Oliver.
The receipts:
👇👇👇 https://t.co/qRV4IEWtWu","every county in nm violated the election code in 2024 
every county
and sos oliver
the receipts
 ",-0.5267,negative,['1865956819149140213'],1865956819149140213,16,1,26,0,0,247,,Auntie Barnes,"New Mexico, USA",New Mexico,AuntieBarnes,False,19,[],1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,en
